username,userId,entryTitle,entryTitleId,entryId,entry,entryDate
almashan,1362151,16personalities.com,5123196,71003621,"istp-t becerikli çıkan bir ben miyim. öve öve bitiremedi anasını satim teknisyen veya mühendis olurlar demiş ki teknisyenim. tutturuyor valla başarılı. testte bile amele çıktıysam artık, bizim işveren mi yaptırıyor anlamadım zaten aslansın, kaplansın, şöyle mükemmelsin felan bu gazla yarın tek başıma yaparım bakımı. (bkz: tom cruise, michael jordan, james bond, mcgayver, indiana jones, arya stark? bear grylls, john mcclane, clint eastwood, jack bauer)listeye bak taşşaktan geçilmiyor.",25.09.2017 15:44 ~ 09.10.2017 13:25
almashan,1362151,negredo'nun verilmeyen golüne fb'lilerin yorumu,5459178,70980848,"söyleyecekleri şeyler(bkz: ağlama melis)(bkz: nası koyduk ama) vsbaşka bi bok diyemiyorlar çünkü futbol böyle bir şey, sadece kazanmak önemli ve bu yolda herşey mübah. kendileri de gayet iyi biliyorlar hakemin beşiktaşı biçtiğini ama kazandılar işte ne şekilde olursa olsun. braga hakem sayesinde bunlara koyarken nasıl ağladıklarını unutuyorlar. ekran karşısında o gün hepimiz hakeme sövmüştük ama bunlar kiev maçından sonra yine ağlama melis çekmişti bize. (sözüm her fenerli için değil, bu nasıl koydukçulara) böyle bir taraftarlık bunlarınkisi işte biz bu sene yine şike şike değil sike sike şampiyon olacağız rahat olsunlar. yenilmezlik serileri bir yenilgiyle unutulacak ama bizim şampiyonluk serimiz her zaman hatırlanacak o yüzden uğraşmayın birşeyleri anlatmaya siktir edin.",24.09.2017 13:29
almashan,1362151,23 eylül 2017 fenerbahçe beşiktaş maçı,5444364,70967862,"2 senedir aynı çirkeflik, 2 senedir aynı oyuna geliyoruz.",23.09.2017 21:34
almashan,1362151,litvanya denince akla gelenler,5445106,70939393,"soğuk, soğuk, soğuk. trakai müthiş hele göl tamamiyle buz tuttuğunda otur saatlerce izle ama kapalı bir yerden mümkünse çünkü soğuk. doğasına, ormanlarına, tarihi dokusuna hayran kalmamak elde değil. tabi birde kadınlarına. kadın egemen bir toplumu var ki hiç şaşılacak bir şey değil. kışın avm ler olmasa bu insanlar ne yapacak bilmiyorum. kasvetli bir havası var ülkenin avrupanın intahar oranı en yüksek ülkesi olmasına şaşmamalı. deli gibi içiyorlar kadınıyla erkeğiyle hiç övünmeyin şöyle içerim böyle içerim elinize verirler afedersiniz. verilen biri olarak söylüyorum sakın.",22.09.2017 11:50
almashan,1362151,sinemada seyredilen ilk film,466976,70888990,(bkz: home alone)evet yaşlandık.,19.09.2017 18:07
almashan,1362151,17 eylül 2017 yds,5395362,70848819,"saçma derecede zordu, hele bir soru vardı ki özellikle her kelimenin en kullanılmayan en olmadık eş anlamlılarını seçmiş amkun kavatları sizin belirleyeceğiniz ingilizce düzeyine sokayım. sınavda sesli bir şekilde küfürü basmamak için zor tuttum kendimi ayrıca son 1,5 saat boyunca öksüren şahıs ve camın altında susmadan ötüp duran horoz sanada selam olsun",17.09.2017 12:52 ~ 12:53
almashan,1362151,erdoğan'ın eğitime önem vermeye başlaması,5454465,70838807,troll se komik ciddiysen çok daha komik bir tespit olmuş hele hele 16 senelik iktidarından sonra. ben arttırıyorum erdoğan ilk geldiği günden beri en çok önemi eğitime verdi ama içini boşaltmak için. (bkz: okumuş kesim en tehlike kesimdir)(bkz: boğaziçi rektör ataması)(bkz: odtü polis işgali vol-1-2-3)liste uzar...,16.09.2017 20:47
almashan,1362151,türklerin istanbul'u araplara terk etmesi,5453551,70810366,"beylikdüzünde oturduğum sitede türkçe konuşan birini gördüğümde gurbette görmüş gibi şaşırır oldum. siteden çıkıyorum avm ler de bunlarla dolu ama en çok neden bilmen geçenlerde gittiğim vialand de rahatsız oldum bedavamı veriyorlardı bileti arap günü felanmıydı bilmiyorum abartısız söylüyorum neredeyse türk yoktu. şimdi ister istemez insan kızıyor senin verdiğin hayvan gibi vergilerle ""gelişen"" ülkenin tüm güzelliklerinin, eğlencesinin, rahatlığının keyfini gidip bunlardan muaf başka milletler çıkarıyorsa amk öyle işin. bütün sıkıntısını biz çekelim sefasını başkaları sürsün ohh",15.09.2017 07:44
almashan,1362151,çocuk var diye boşanmamak,5452388,70770958,"(bkz: #70770346)şurda bahsettiğim tamıda bu durum. çocuk çok küçük daha 9 aylık, kıyamıyorum bir türlü ama dayanılır gibi değil hayatım zindana döndü. başlıkta okuduklarımdan biraz teselli buldum doğrusu ama işte babalık yüreği dayanamıyor evladına allah bana güç versin",13.09.2017 05:10
almashan,1362151,ekşi itiraf,1037199,70770346,"karımla annem her görüşmelerinde tartışıp kavga ediyorlar huzurum felan kalmadı ciddi mutsuzum lan kimseye laf anlatamıyorum. annemin haksız olduğu taraflar yok değil ama asıl karımın içinde bitmek bilmeyen bir agresiflik ve mutsuzluk var. sürekli kavga çıkarıp nefret kusuyor tartışmayı bilmiyor evlendiğimizden beri benimle bir savaş halinde, çıkardığı her kavgada adeta ağzına ne gelirse söyleyip kırmak dökmek için elinden geleni yapıyor ve her kavga ayrılalım demesiyle son buluyor ve ben sırf beni bu şekilde umutsuz bir mutsuzluğa mahkum etmemesi için onu elimden geldiğince mutlu etmeye çalışıyorum her istediğini yapıyorum kendimden iyice feragat ettim ama nafile. böyle bir durumun içine kendimi nasıl soktum lan9 aylık bir kızım olduğundan ayrılmak benim için çok zor anne babası ayrı büyüsün istemiyorum hele annesiyle tek başına büyüsün hiç istemiyorum malum ayrılırsam büyük ihtimalle mahkeme annesinde kalması yönünde karar verecek. ama onun hiçbirşey umrunda değil çocuğuda alıp annesinin parasını yiyerek kimseyle uğraşmama derdinde. benimleyken ben çocuğuma bakmak istiyorum sen çalışıp bize bakmakla yükümlüsün diyen insan annemin evinde çalışırım kendi paramı kazanırım annem çocuğa bakar diyor. evlenmeden önce tabiki böyle değildi ya da ben çok kördüm bilemiyorum tek bildiğim gerçekten sabırlı bir insanmışım. ne yaptıysam olmadı sanırım bu evlilik ayrılıkla son bulacak ama benim bu kadar çabama savaşıma rağmen kızımı benden ayırırsa nefretimi nasıl dizginliycem bilmiyorum. içim parçalanıyor lan kızımdan nasıl ayrılıcam olm ben",13.09.2017 02:55
almashan,1362151,rusya'da erkeğin aşırı değerli olması,5450077,70698464,8 ay soçide kalmıştım kesinlikle katılıyorum hepte dile getirmiştim rus kadınları erkeğe değer veriyorsa onu mutlu etmek için ellerinden geleni yapar bizimkilerin amacı ise mutlu edilmek ve bunun için her türlü yol mubah onlar için mutluda edemezsin asla istekler bitmez daima daha fazlasını ister ondan sonra gelsin hayatını zindana çeviren trip fırtınaları hımmına,09.09.2017 12:52
almashan,1362151,tanrının insanlığa eziyet olarak yarattığı kişiler,5447845,70626032,insanlığı bilmem ama erkeklere eziyet etmek için kadınları yarattığını düşünüyorum yani bizim imtihanımız bu en azından benim (bkz: çok dertliyim amk),05.09.2017 18:20
almashan,1362151,aydın'da çekilen kızlı erkekli zikir,5447076,70604220,müslümanlıkbudeil.com,04.09.2017 17:23
almashan,1362151,zabıtanın ıhlamurlarını elinden aldığı yaşlı amca,5444759,70539378,"elim gitmiyor izlemeye, sikecek biliyorum. o kadar sorgulanacak şey var ki bu ülkede insanın ne vicdanı ne mantığı almıyor zaten zamanla artık kafa çevirmeye, çeviremeyip maruz kaldığımızı çabuk unutmaya başlıyoruz. çünkü bünye almıyor artık, kaldıramıyoruz sadece alışabiliyoruz amkun düzenine",01.09.2017 04:22
almashan,1362151,31 ağustos 2017 izmir'de yapılan sosyal deney,5444567,70531739,başka illerde yapıldımı bilmiyorum araştırmadım umrumda da değil açıkcası şayet sadece izmire özel yapıldıysa yapan en kibar tabirle kötü niyetli bir göt kılıdır,31.08.2017 20:24
almashan,1362151,game of thrones,2213329,70462466,"final efsane bir bölümdü, harikaydı, 7 senedir bunu bekliyorduk ama beğenmedim --- spoiler ------ spoiler ------ spoiler ---tam arya salona girdiğinde internet gitti amk açtığımda baelish yalvarıyordu hımmını şansımı sikiyim veeee aegon targeryan ulannn--- spoiler ---",28.08.2017 05:22
almashan,1362151,jeremain lens,1935794,70444607,"hatırladığım kadarıyla şenol hoca hiçbir transferi direk oynatmadı. gomez bile ufak sürelerle başladı hatırlarsanız. bu onun formanın kimse için hazır olmadığını ifade şekli bir iki maça kalmaz süreleri artacak böylelikle futbolcuların kendilerini gösterme, fırsatı değerlendirme çabasıda artacak. ayrıca beraber oynamaya çok alışmış bir kadroyu değiştirip yeni ve takıma henüz uyum sağlamamış -doğal olarak- bir futbolcuya 90 dk. görev vermek daha büyük risk. söz konusu puan kayıplarının telafisi daha zor olur. kısacası bizi bu günlere şenol hoca getirdi unutulmasın ve göt başlar oynamasın. biraz güven...",27.08.2017 10:09
almashan,1362151,emilia clarke'ın çok da güzel bir kadın olmaması,5441858,70441554,güzellik görecelidir çok da güzellik baya bir görecelidir dolayısıyla kendince haklıdır başlığı açan ve destekleyenler ama bana göre kesinlikle çok da güzeldir dahası tatlı mı tatlı ömür geçilesi bir kadındır.,27.08.2017 02:07
almashan,1362151,erkeklerin zeki kadın sevmemesi,4119852,70430987,yanlışınız var erkekler zeki kadın severler ama aptal olup zeki gibi davranan çok bilmiş kadın sevmezler,26.08.2017 16:18
almashan,1362151,24 ağustos 2017 uefa şampiyonlar ligi kura çekimi,5382992,70399434,ben umutluyum 2. lik hayal değil ama bu başarı yeni transferlerin takıma katkısıyla doğru orantılı olacak vida gelip pepeyle iyi bir uyum sağlarsa negredo ve lens de iyi form tutarsa bence gruptan rahatlıkla çıkarız,24.08.2017 22:52
almashan,1362151,24 ağustos 2017 fenerbahçe vardar maçı,5436096,70399289,rakiplerinin başarısını hazmedemeyen her yenilgisinde hahahahahahahah diye ortalığı yıkan fenerbahçe taraftarlarına sevindiğim bir türk takımı adına üzüldüğüm maç olmuştur,24.08.2017 22:47
almashan,1362151,ali şen'in imama masalı kes demesi,4393199,70351625,helal olsun valla adam orada daha yeni torununu gömmüş imam hazretleri vatan millet şovu yapıp prim kasma derdinde az bile yapmış,22.08.2017 20:09
almashan,1362151,age of empires 4,2236253,70335428,"oyun dünyasına internet kafelerde aoe 1 ile adım atan sonra red alert ve starcraft ile devam eden, hala dönem dönem açıp bayıla bayıla aoe 2 oynayan ve şu ana dek hiçbir oyundan bu stratejiler kadar zevk alamayan birisi olarak nolur ama nolur içine sıçmayın abiii",22.08.2017 00:53
almashan,1362151,beşiktaş,37894,70303788,"pepenin yanına hızlı ve sağlam bir stoper alması, medel'i de atiba'nın yerine ivedilikle ısındırması gereken takımım",20.08.2017 16:56
almashan,1362151,1+0 stüdyo 1.800.000 tl,5437124,70291070,"şimdi biz fakiriz ya amk mantıklarda hep öle çalışıyor ama insaf 1.800.000 tl 1+0 lan hayır tamam para bok olsun pekii, niye 1+0 da oturayım e kira gelirinede ihtiyacım yok para bok zaten yatırımlıkta alınmaz gerek yok çünkü yine para bok. para bok değil diyelim bi kaç milyonum var e niye bu parayı bu sik kadar yere vereyim gider beylikdüzünden 5 bilemedin 6 tane 2+1 alır kirasını yerim çatır çatır. yani anlamıyorum bu evler nasıl satılıyor ama satılıyor biliyorum.",19.08.2017 23:15
almashan,1362151,tesadüfen izlenen muhteşem filmler,3074631,70284411,(bkz: incendies)dumurum 2-3 gün devam etti,19.08.2017 17:11
almashan,1362151,18 ağustos 2017 göztepe köprüsünden mikser düşmesi,5436588,70281811,bugünde şansa ölmedik çok şükür,19.08.2017 14:27
almashan,1362151,game of thrones,2213329,70234526,ulan tahmin ettiğimiz beklediğimiz herşey oluyor böyle got mu olur amk yani mest oluyorum izlerken yerimde duramıyorum sonuçta senelerdir bunlar için bekledik ama sonrasında bıraktığı o yabancı tattan nefret ediyorum çok karışık duygular içerisindeyim çok,17.08.2017 02:48
almashan,1362151,8 ağustos 2017 istanbul sıcağı,5429246,70042603,"gece vardiyasından çıkıyorum şu an gece boyunca anamdan emdiğim süt burnumdan geldi 35 yaşındayım böyle eziyet bir hava görmedim. allah bugün bedenen özellikle güneşin altında çalışanları korusun, sabır versin.",08.08.2017 07:18
almashan,1362151,konyaspor taraftarı,1377882,70014846,4 sene konyada okuma hatasını yapmış biri olarak söyleyeceğim iktidarla alakası yok alayı manyak geldi manyak gidecek,06.08.2017 23:34
almashan,1362151,ricardo quaresma,310668,70014738,gecenin akılda kalan tek hareketine imza atmış gönüllerin top tepicisi bir an öle bir geldi ki aydınusa sokucak herhalde dedim,06.08.2017 23:31
almashan,1362151,hahahahahahahahahaha,5129032,70014641,sevinin lan hala sevinebiliyorken ilerde çok arayacaksınız bu günlerinizi gün sizin gününüz tadını çıkarın tırrekler,06.08.2017 23:27
almashan,1362151,6 ağustos 2017 beşiktaş konyaspor maçı,5380165,70014465,bir beşiktaşlı olarak zerre takmadığım yenilgidir. konya oyunuyla kupayı haketti bizde hiç ama hiç hazırlanamamışız onu gördük. performanslar yerlerde tabi bunda çin seferinin rolü büyük. defansımız oturmamış ayrıca saha zeminide berbattı dolayısıyla iyi hazırlanmış ve diri konyaya direnemedik. ama renklilerde çok iyi biliyor ki bu takım form tutunca hepsinden kan alıp ligi açık ara önde bitirecek bugün sevinin yarınlar nasılsa bizim,06.08.2017 23:21
almashan,1362151,türkiye savaşa girse kaçacak insan,5427759,69988999,"ne savaş meraklısı milletsiniz amk sanki 2 dünya savaşı görmüş sağ çıkmışta can rambom kaçacak olanı yargılıyor. bıkmadınız şu vatan için ölme edebiyatından kaç milyon öldü lan bu vatan için hani kim sikine takıyor, kimin umrunda artık, kim bir dua okuyor arkalarından. siz dua edinde iyiliğiniz için savaştan kaçınacak, kendi milletini düşünüp sizi tankların, topların önüne atmayacak yöneticileriniz olsun başınızda.",05.08.2017 20:00
almashan,1362151,beşiktaş'ın bayrak temsilinin alınması gerekliliği,5424933,69909722,tek büyük olmak böyle bir şeymiş demek,02.08.2017 07:27
almashan,1362151,game of thrones,2213329,69864097,"7x3 izledim ama noldu ya bi garip hissediyorum şu an--- spoiler ---bran ve sansa birleşti ama çok üstünkörü geçti sinir oldum, bran sansaya beyaz gelinlik muhabbeti yaptı tam anlayamadım mevzuyu ama sansa dağıldı. john koyun can kasap et derdinde triplerinde ama istediğini aldı halasından. bran snow ile ilgili gerçeği nasıl ortaya çıkarıcak ya da çıkaracak mı beni en çok heyecanlandıran mevzu o zira küçük brandon baya bi elder havasında konuşmalar felan ne yapacağını kestiremiyorum. diğer tarafta cersei dany'e baya bir ayar çekti tüm müttefiklerini aldı elinden dorne gitti, highgarden gitti, demir adalar gitti yani westorosta kimsesi kalmadı khalesimizin. euron yine kilit bir hamleyle lekesizleride sap gibi castely rock'a kilitledi. dany'nin elinde aktif savaşabilecek 3 ejdarha ve dothrakiler kaldı, önümüzdeki bölümde sağlam bir hamle bekliyorum kendisinden. o ejderha sahnelerinde çok içim gitti bi tanesi john'a yanaşaydı, göz kırpaydı iş ataydı keşke. bir de mevzular çok hızlı ilerliyor amk yani pek hoş değil olanları sindiremeden önemini kavrayamadan başka bir major olay oluyor. şahsi fikrim biz bu diziyi bu şekilde sevmedik yani bu kadar şey oldu bölümde ama önceleri gibi tatlar bırakmıyor. yinede hülooğğ ama o ayrı --- spoiler ---",31.07.2017 05:36
almashan,1362151,sözlük yazarlarının en beğendiği animasyon film,5422259,69818199,yazılanlara bakınca ben baya animasyon seciyormuşum onu anladım büyük çoğunluğunu severek izledim ek olarak kimse yazmamış sanırım ama izlemeyenler için 2009 yapımı 9 (nine) bence çok çok başarılı ve etkileyici bir animasyon,28.07.2017 23:46 ~ 23:49
almashan,1362151,atınç nukan,2391710,69807227,beşiktaşıma çapraz bağ büyüsü mü yaptılar bu ne saçma iş ya her sene minimum 2 çapraz bağ kopuyor yapılan bir yanlış var ama nerde bilmiyorum.,28.07.2017 13:57
almashan,1362151,kulüp takımını milli takımdan çok seven beşiktaşlı,5420683,69778736,aramızda hala vatan haini ilan edilmeyen kaldımı acaba herkes işine gelmeyeni fişleme meraklısı amk nasıl bir memleket halini aldık allah belanızı versin lan,27.07.2017 09:42
almashan,1362151,motosiklet ölüme davetiyedir,5419640,69747645,"4 ay kullandım sonra bir kaza yapıp ucuz atlattığıma inanarak bıraktım ve cidden ucuz atlatmıştım. o dönem istanbul motor kulübünün etkinliklerine giderdim arada şile felan yapardık, mangal, toplanıp çay kahve içemece felan yani. çoğu en az 10 yıllık motorcuydu altlarındaki en zayıf motor 600cc idi ve muhabbetler ne zaman eskilere bağlansa tanıdıkları çoğu kişinin motor kazalarında öldüğünü farketmiştim. motoru bıraktıktan sonra gidemedim yanlarına çok sonraları kulübün başkanı ferit abiyide bir motor kazasında kaybettiğimizi öğrendim. onunla bir sefer şileye gitmiştik, artçısıydım gerçekten çok iyi bir sürücüydü allah rahmet eylesin. yani sözün özü düşünen herkese kısa süre kullanmış biri olarak söylediğim ve hep söyleyeceğim şey yapmayın etmeyin kendinize yazık etmeyin",25.07.2017 22:46
almashan,1362151,game of thrones,2213329,69708835,"--- spoiler ---dizinin tahmin edildiği üzere öne çıkan yeni villian ı euron greyjoy, ama joffry ve ramsey gibi nefret edilen sinir bozucu olmaktan çok taşşakları ile hayran kitlesi toplayacak sanırım. yani mantık hataları arayan tiplerden değilim ama be amk bu euron kuru yük gemisi gibi gemiyle dibinize gelene kadar kocaa filo naptınız ey mübarekler siz nasıl greyjoy sunuz hayır çıkartma yapmaya değilde sanki kargo bırakmaya gidiyosunuz hiç mi bir savunma tedbiriniz yoktu anasını satıyım 10 dakkada telef oldunuz yitip gittiniz. theon seninde amk kaç sezondur anime izleyip power up bekler gibi bekledik patlamanı hala reek hala reek--- spoiler ---edit: düzeltme",24.07.2017 09:34 ~ 16:33
almashan,1362151,game of thrones,2213329,69549387,bein connect te niye görünmüyor 7. sezon bende anlayamadım,17.07.2017 04:59
almashan,1362151,monica bellucci vs adriana lima,5412064,69501302,adana limanı kim köpek monicam dururken terbiyesizlik yapmayın,15.07.2017 01:19
almashan,1362151,ırak ordusunun ışidlileri uçurumdan aşağıya atması,5412281,69501260,"ben bu insanoğlunun harbi amk benim hoşuma gitmiyor bunlar ne yapmış olurlarsa olsun gitmiyor anasını satim, direk empati yapıyorum elimde olmadan dolayısıyla rahatsız oluyorum. herkes yapabilse zaten şunu dünya bi nebze daha iyi olacakta işte götlük forever",15.07.2017 01:17
almashan,1362151,köpeksiz sokaklar istiyoruz,3560673,69332332,"lan bu sokakları kim senin üstüne yaptı, bu dünya bir tek insanlara mı ait. diğer canlılardan akıllı ve üstün olmak sana sırf rahatsız olduğun için onları öldürebilme hakkını mı veriyor? o zaman amerika gelip ırak'ta, afganistan'da, suriye'de ya da dünyanın dört bir yanında masumları bombalarla katlettiğinde senin için sorun olmamalı. ne vicdanı kör insanlarsınız be kardeşim bir canlının hayatını elinden almayı ne kadar rahat dile getiriyorsunuz",08.07.2017 14:59
almashan,1362151,şevket altuğ,102438,69280037,"ulan korkuttunuz amk kötü bişey oldu zannettik, kaç tane güzel insan kaldı zaten şu ülkede açıklamalı girin başlığı",06.07.2017 17:42
almashan,1362151,vergileri arttıracağız ya da borçlanma yapacağız,5401309,69160117,"bence devlet herkese günde bir ekmek bi kalıp kireçli beyaz peynir versin maaşlarımızı felanda alsın oldu olacak. akşamlarıda boş durmak yakışmaz bize madenlerde kürekçilik yaptırsınlar sonuçta devletimiz varolsun yani biz millet olarak devlet ahalisine çalışır onları zırhlı mercedeslerinden mahrum bırakmayız. biz kim köpek zaten amk memleketinde zırnık vergi vermiyolar ki tabi borçlanırlar, tabi vergileri arttırırlar onlara giren çıkan yok. eskiden yiyor ama yapıyor derlerdi şimdi yemekten bi sikimde yapamaz oldular allahım sen bizi gelecek günlerden koru",30.06.2017 22:13
almashan,1362151,16 haziran 2017 sakarya hendek olayları,5391729,68873167,"bir hendekli olarak hiç şaşırmadığım olay hatta 3. dünya savaşının hendek yüzünden çıkacağını düşünüyorum. genelleme yapmaktan kaçınmaya çalışarak minimum yüzde 70'inin süzme koyun ve yobaz olduğu gelişmemiş bir ilçeden bahsediyoruz. anne babadan hendekli olsamda zerre sevmedim hiç sevilecek bir yerde değil. he suriyelilerin ülkeye kontrolsüz doldurulması, ülkenin belli yerlerine adeta çöken bu oriantasyonsuz vatandaşlardan daha çok sıkıntılar çıkacağını düşünüyorum bundan kimsenin şüphesi olduğunu da düşünmüyorum ama ilk mevzuların bizim hoşgörü fakiri hendekten çıkması sürpriz olmadı. ayrıca hendekte bulunan sakarya 2. organize sanayide bulunan adeta insan öğütücü fabrikaların ve çalışma sistemlerinin de bu krizde ciddi rolü olduğunu düşünüyorum. çünkü gerçekten orda durum içler acısı",16.06.2017 11:00
almashan,1362151,12 haziran 2017 izmir depremi,5388936,68787647,gölcük ve düzce depremlerini sakarya'da yaşayan biri olarak çok korkutmasada bir dakikalığına heyecanlandırdı. esenyurtta bir sitenin 23. katındayım ve büyük bir depremde ailemle birlikte uygulayabileceğim bir acil durum planı üzerinde düşünmemiş olmanın eksikliğini yine hissettim. hazırlıklı olmak lazım...,12.06.2017 15:58
almashan,1362151,gezi gençliği vs 15 temmuz gençliği,5377365,68459581,bunca senedir bu kadar canla başla uğraşıp hala bu milleti bölmede başarılı olabilmiş değil ya umudumu ayakta tutan tek şey budur.,28.05.2017 18:30
almashan,1362151,google'a 300 milyon tl ceza kesilmesi,5375938,68423386,kıskanıyorum artık demekki biz yetemiyoruz hatayı kendimizde aramalıyız bence eğer biz yetsek devletimiz kendini yabancılarla tatmin etmezdi :/,26.05.2017 19:21
almashan,1362151,erdoğan'ın statlardan arena ismini kaldırması,5375991,68423310,tek derdimizde çözülüyor allahın izniyle ölebiliriz topluca daha yaşamasakta olur,26.05.2017 19:15
almashan,1362151,survivor 2017,5035836,67830021,anıl çok mantıklı konuştu hatta survivor başlangıcından beri yapılan en mantıklı konuşmayı yapmış olabilir. tuğçe ve burçak'ın ergen muhabbetlerinden gına geldi artık yani tuğçenin anıla söyledikleri kavgada söylenmez terbiyesize bak ya istediğiniz olmadı diye ne adamlık bıraktın ne erkeklik iyi sabır var anılda valla sinirlendim lan bildiğin,01.05.2017 00:03
almashan,1362151,yılmaz özdil'in 28 nisan 2017 tarihli yazısı,5353918,67782586,"kılışdarda bohçalıda bana göre köstebektir, kılışdar en başından beri bu amaçla hareket etti yani baykalın ayağı kaydırılarak chp nin başına getirilmiş ve en büyük muhalefet ele geçirilerek içi boşaltılmış saygınlıktan uzak hale getirilmiştir. bohçalıya ise ne verildi veya ne teklif edildi bilemem ama bence ya satın alındı ya da korkutularak kontrol altına alındı ki muhalefet yaptığı zamanlarda bile çoktan içi boşaltılmıştı.ben zaten çok uzun süredir herşeyin bir plan çerçevesinde ilerlediğini düşünüyorum. beyler bir ülke üzerinde mühendislik sadece yönetim kademesine istediğiniz kişileri getirerek olmuyor karşılarına çıkacaklarıda belirlemeliler ki istemedikleri bir sürprizle karşılaşmasınlar ayrıca daha da önemlisi biz ""halk"" olarak gerçekten bir seçim yaptığımız algısına düşelim. bunların doğruluğunu tartışmanın bile aptalca olduğunu düşünüyorum. dünya gerçekten akıllı, mantıklı insanlara göre değil ki ben akıllı olduğumu bile düşünmüyorum sadece hala düşünebiliyorum ve mantık çerçevesinde bir değerlendirme yapabiliyorum o kadar. çok kötü günler bizi bekliyor bu ülkeden ve insanlarından hiçbir umudum kalmadı.",28.04.2017 19:35
almashan,1362151,20 nisan 2017 beşiktaş lyon maçı,5323050,67612773,şimdi baktım çeyrek finallerde 3 maç uzatmada vay amk,21.04.2017 00:16
almashan,1362151,20 nisan 2017 beşiktaş lyon maçı,5323050,67612385,necip gözünü seviyim ceza sahasının yakınlarında dikkatli ol bak hadi koçum,21.04.2017 00:03
almashan,1362151,20 nisan 2017 beşiktaş lyon maçı,5323050,67611884,manyak gibi saldırıyor bizimkiler valla yiycez şimdi ya golu ya kafayı,20.04.2017 23:50
almashan,1362151,20 nisan 2017 beşiktaş lyon maçı,5323050,67611790,amk 90 dakika dinamo kiev karambolü izliyoruz sanki hocaaaa ne bekliyosun al şu necibi artık siktiler belamızı,20.04.2017 23:46 ~ 23:47
almashan,1362151,20 nisan 2017 beşiktaş lyon maçı,5323050,67611378,"o değilde onların teknik ekibe, yedeklerine bakıyorum oturup satranç izliyor oçları sanki bizde tüm türkiye ayakta kalbim yerinden çıkıcak izlerken",20.04.2017 23:30
almashan,1362151,20 nisan 2017 beşiktaş lyon maçı,5323050,67611261,"en az 1 gol daha bulmamız şart, gol yersek dönemeyiz bu net",20.04.2017 23:25
almashan,1362151,20 nisan 2017 beşiktaş lyon maçı,5323050,67609446,çok fazla top kaybı yaparak başladığımız maç olmakta bir telaş var çocuklarda ama hayırlısı,20.04.2017 22:22
almashan,1362151,200 yıllık uykusundan uyanan türkiye,5346729,67564813,ne diyo la bu değişik,18.04.2017 22:30
almashan,1362151,16 nisan 2017 referandum sonuçları,5326015,67510507,ah anadolu ah ki ah,16.04.2017 18:35
almashan,1362151,16 nisan 2017 referandum sonucu tahminleri,5303668,67506744,hiç tahmin edemiyorum ama eğer bi ibnelik dönmezse hayır çıkacağına çok eminim,16.04.2017 15:43
almashan,1362151,16 nisan 2017 oy kullanan entry girsin kampanyası,5343941,67503621,2 hayırla izmir marşı eşliğinde uğurluyoruz efenim,16.04.2017 13:47
almashan,1362151,16 nisan 2017 anayasa değişikliği referandumu,5289315,67495537,"""survivor türkiye"" yarın başlıyor katılım için herhangi bir başvuru yapmanıza da gerek yok. tc nüfus cüzdanı ve tc sınırları dahilinde aktif ikametgahı olan herkes katılacak. ödül oyununu en yavşak ve yalaka olanların kazandığı survivor türkiyede tek bir dokunulmazlık sembolü var onunda sahibi belli. onun ve korumaya aldıklarının dışında herkese bir hayli dokunulacak. ailecek uzaktan seyretmek istesekte otomatik bes misali katılacağımız bu yarışmada herkese gazamız mübarek olsun diyorum ve kendimi ""türkiye'den siktir olup gitmek"" başlığına atıyorum zira bezdim amk yeter vallahi yeter.",16.04.2017 02:24
almashan,1362151,eyalet sistemi,2904266,67481573,"kenan evren'in kimlerin tetikçisi olduğu aşikar, yıllar sonra eyalet sistemini kim dillendirip uygulamaya çalışıyorsa açık söylüyorum o da aynı kişilerin tetikçisidir. jeopolitik konumumuzu sikiyim bi bırakmadınız hımmına",15.04.2017 13:49
almashan,1362151,13 nisan 2017 lyon beşiktaş maçı,5323049,67451611,"beşiktaş şu an 1-2 gömlek üstün duruyor sahada tabiki ağlamıyorum gözüme kartal kaçtı. mitroviç ve gönül haricinde takım sorunsuz. yinede defans olarak onlardan çok iyiyiz ama yanıltmasın çünkü reziller, kademe ve adam paylaşımlarında ciddi sıkıntılar var. buna nazaran hücumda paslaşmaları baş döndürüyor bence gol yeriz ama daha fazlasını rahatlıkla atarız.",13.04.2017 23:24
almashan,1362151,siyasi hayatımda ne aldanan oldum ne aldatan oldum,5336006,67282624,"yemin ediyorum başlığı okuyup gülmeye başladım, istemsizce gülüyorum, acı-tatlı bir tebessüm kaldı ama allah kahretsin ya ne diyeyim",05.04.2017 14:48
almashan,1362151,2016-2017 sezonu şampiyonu galatasaray,4838837,67282477,tineri biz çekiyoruz kafası bunlara geliyor galiba anlamadım,05.04.2017 14:39 ~ 14:40
almashan,1362151,türkiye'nin hiçbir zaman düzelmeyeceği gerçeği,5489348,67166847,"günaydın amk. her ne kadar zengin doğal kaynaklarınız da olsa, süper sanayiniz kaliteli iş gücünüz de olsa eğer iyi eğitimli, zeki yöneticileriniz ve medeni bir toplumunuz yoksa sizden bir bok olmaz arkadaşlar. iş gücünüz ve kaynaklarınız o iyi eğitimli zeki yöneticiler yetiştiren ülkeler tarafından sömürülmeye mahkumdur.",30.03.2017 14:17
